Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
Jeju_Jul2022/0012.mp4;rạn san hô;;chủ yếu màu xanh;đa dạng kích thước;đàn cá nhỏ;thợ lặn gần đó;;nước biển trong xanh;;video có chất  lượng rõ nét;rạn san hô ít di chuyển, đàn cá bơi chậm;camera quay toàn cảnh và cận cảnh rạn san hô;góc quay ngang;Below the ocean floor, lies a predominantly blue coral reef, featuring a diverse range of sizes and schools of small fish. A diver is exploring nearby, submerged in the crystal-clear waters. The high-quality video captures the scene of the relatively stationary coral reef and the slow swimming schools of fish. The camera pans both wide and close-up to provide detailed views of the coral reef from a horizontal perspective.;Jeju_Jul2022;hard
GreenIsland_April11_2023/0026.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;1 người thợ lặn;nhiều tảng đá lớn bên cạnh rặng san hô;tảo, rong biển, san hô, cỏ biển, bọt biển mọc đầy trên đá;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh, phía gần đó có 1 người thợ lặn đang bơi ngang qua những tảng đá;video quay rõ nét khung cảnh xung quanh rạn san hô cùng những tảng đá to lớn;góc quay ngang bao quát toàn cảnh;On the seabed, colorful coral reefs of considerable size can be seen. The large rocks nearby are covered with various marine life such as algae, seaweed, seagrass, and sponges. The clear blue water and high-quality video capture the entire scene in great detail, with an array of colorful fish swimming around. Nearby, a diver swims by.;GreenIsland_April11_2023;hard
Tulamben_Jun2022/0062.mp4;tàn tích dưới đáy biển;;có màu nâu là chủ đạo, với đa dạng màu sắc;kích thước nhỏ, diện tích phân bố rộng;các hồn đá nằm rải rác;có những con cá nhỏ;;môi trường nước trong xanh;ánh sáng có thể chiếu xuyên qua;video có độ rõ nét cao;đàn cá di chuyển chậm;vị trí camera quay toàn cảnh;góc máy quay ngang rộng;Underwater ruins predominantly brown with various colors, small in size, widely distributed, scattered rocks, and small fish swimming around. The clear blue water allows sunlight to penetrate, creating a sharp scene. The fish move slowly. The high-quality video captures this from a wide, horizontal panoramic view.;Tulamben_Jun2022;hard
Manza_Feb2020/0013.mp4;rạn san hô và những chú cá nhỏ;;rạn san hô và những cá nhỏ màu trắng;kích thước đa dạng;;ran hô cứng;nhiều loài cá nhỏ khác nhau;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển, đàn cá bơi quay lại trước camera;camera quay cận cảnh rạn san hô và đàn cá nhỏ;góc quay ngang;Under the deep blue sea floor, a coral reef emerges with a diversity of sizes and colors. The scene depicts small white fish swimming among the hard coral blocks. The video, captured from a horizontal angle, boasts clear quality, providing an opportunity to observe every detail of the underwater life, from the coral reef to the charming small fish.;Manza_Feb2020;hard
Nusa_penida_Aug15_2023/0001.mp4;1 thiết bị dưới biển;;màu trắng;kích thước vừa;1 người thợ lặn;thiết bị được nối với 1 sợi dây màu vàng trên mặt biển;;nước trong xanh;;chất lượng cao, quay rõ nét;người thợ lặn dưới biển đang chụp hình thiết bị đó;video quay rõ nét người thợ lặn và thiết bị;góc quay ngang bao quát toàn cảnh;Under the sea, a medium-sized white device is firmly attached. Remote-controlled by a diver, the device is connected to a yellow cable on the surface. Clear blue water, high-quality images, sharp and clear. The diver takes photos, recording every detail on video, with a wide-angle view capturing the entire scene.;Nusa_penida_Aug15_2023;hard
Molokini_Jul2022/0017.mp4;dãy núi đá dưới đáy biển;;;kích thước khổng lồ;một số loại cá bơi xung quanh;thực vật biển mọc đầy trên dãy núi đá;;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh núi đá sâu;video quay khung cảnh xung quanh núi đá;góc quay ngang bao quát toàn cảnh;Under the sea, a massive range of rocky mountains is covered in lush marine vegetation, with various fish swimming around. The video is captured in high quality and sharp detail, despite the dim light and dark-colored water. The horizontal angle provides a panoramic view of the entire scene of the underwater mountain range.;Molokini_Jul2022;hard
Molokini_Jul2022/0065.mp4;dãy núi đá dưới đáy biển;;;kích thước khổng lồ;một số loại cá bơi xung quanh;thực vật biển mọc đầy trên dãy núi đá;1 nhóm thợ lặn;nước trong xanh;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh núi đá sâu, 1 nhóm thợ lặn đang khám phá núi đá;video quay khung cảnh xung quanh núi đá;góc quay ngang bao quát toàn cảnh;Under the sea, a massive range of rocky mountains is surrounded by various fish and marine vegetation. A group of divers is exploring this underwater mountain range. The video is recorded in high quality, allowing viewers to clearly see the fish and the diving team during the exploration. The horizontal angle provides a panoramic view of the entire scene surrounding the rocky mountains.;Molokini_Jul2022;hard
Oahu_Jul2022/0027.mp4;xác tàu đắm;;gỉ sét;khá lớn;đàn cá bơi quanh;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, sánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc quay ngang, toàn cảnh;A large rusty shipwreck lies in clear blue water. Schools of fish swim around, and divers glide past. The medium depth, sunlight shines brightly. The scene is panoramic, with a horizontal angle, rotating around, and is of good quality.;Oahu_Jul2022;hard
Eqypt_Oct2022/0055.mp4;rặng san hô;;nâu trắng và xám;kích thước lớn;rặng san hô xung quanh;cá bơi quanh;;nước trong xanh;sâu trung bình, vẫn có ánh sáng mặt trời;chất lượng cao, quay rõ nét;;quay xung quanh;quay góc rộng, quay ngang;A large coral reef in brown-white and gray hues, surrounded by other coral reefs, with fish swimming around. Clear blue water, moderately deep with sunlight. Shot in wide angle to capture the surrounding scenery with high clarity;Eqypt_Oct2022;hard
June23_2023_Maldive/0018.mp4;đàn cá nhỏ;bơi theo đàn, với số lượng lớn;màu chủ đọa là màu trắng;kích thước siêu nhỏ;bãi cát lớn, điểm vài khu vực có rặng đá;san hô;;mô trường nước trong;ánh sáng nhè nhẹ với sự kết hợp từ sự hỗ trợ của đèn pin;video chất lượng tốt, khá rõ;đàn cá di chuyển với tốc độ nhanh, bơi loạn xạ, không có quy luật, bơi tới chỗ có ánh sáng;vị trí camera toàn phần, quay xung quanh;góc quay dọc lui về sau;The large school of small fish, abundant in number, primarily white in color, and extremely tiny in size, swims together over a large sandy seabed, occasionally passing by areas with rocky reefs and coral. In the underwater environment, there is gentle light with the assistance of a flashlight. The video quality is good, quite clear. The school of fish moves quickly, swimming in a chaotic manner, without any apparent pattern, moving towards areas with light. The camera position is panoramic, rotating around with a backward vertical angle.;June23_2023_Maldive;hard
SanDiego_23Apr2023/0037.mp4;xác tàu đắm;;gỉ sét;khá lớn;thợ lặn lướt qua;cá bơi quanh;;nước xanh ngọc, khá đục;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;góc quay ngang bao quát toàn cảnh;A large, rusty shipwreck with divers gliding past and fish swimming around lies in the murky emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;hard
Jeju_Jul2022/0002.mp4;rạn san hô;;màu xanh lục;đa dạng kích thước;đàn cá nhỏ;;thợ lặn ở gần đó;nước biển màu xanh lục;ánh sáng từ đèn pin của thợ lặn;video có chất  lượng hơi mờ;rạn san hô ít di chuyển, thợ lặn và cá nhỏ bơi chậm;camera quay  cận cảnh rạn san hô;góc quay cao;Under the sea floor, there are green coral reefs of various sizes, accompanied by a school of small fish. The light from the diver's flashlight illuminates the scene. The video is slightly blurred, capturing the scene of the coral reefs moving slowly, along with the diver and small fish swimming leisurely. The camera records a close-up view from a high angle.;Jeju_Jul2022;hard
Tulamben1_Jun2022/0067.mp4;loài cá nóc biển;;thân có màu xanh nhạt, có những đốm trắng;kích thước lớn khi trưởng thành;các loài cá bơi xung quanh;san hô;;môi trường nước trong vắt;ánh sáng có thể chiếu qua với cường độ thấp;chất lượng video cáo, rõ nét;cá nóc bơi từ từ, tìm kiếm môi;vị trí camera toàn phần;góc quay ngang dọc, rộng;In the video, the sea puffer fish usually has a light blue body with white spots, is large when mature and is often surrounded by other fish, often seen near coral reefs. In clear water, light can shine through at low intensity, facilitating high-quality video recording and clear images. Pufferfish usually swim slowly, looking for prey. The camera is placed in full position, shooting from a horizontal, vertical and wide angle to cover the entire scene.;Tulamben1_Jun2022;hard
GreenIsland_Apr9_2023/0064.mp4;rạn san hô lớn;;nhiều màu sắc  rực rỡ, chủ yếu  là màu xanh rêu,xanh nhạt;kích thước to lớn;các loại san hô khác nhau như : san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng với tần sất rất nhanh, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay cận cảnh  rạn san hô từ dưới lên trên, video thì rõ nét;góc máy thấp, quay cận cảnh rạn san hô, camera di chuyển từ dưới lên trên;The large coral reef is predominantly adorned with shades of moss green and light green, with a vast array of sizes. It showcases diversity in types, ranging from hard to soft corals, horn corals, sponge corals, and mushroom corals. Parasitic organisms such as algae, seaweed, sea urchins, and starfish inhabit the reef. The seawater is clear and pristine. The high-quality video captures the gentle movements of algae, seaweed, and other marine creatures, as well as close-up shots of the coral reef from bottom to top, with low-angle shots and upward camera movement.;GreenIsland_Apr9_2023;hard
Aug25_2023_UngKongChau/0001.mp4;rạn san hô và đàn cá nhỏ;;rạn san hô có nhiều màu sắc rực rỡ, chủ yếu các màu xanh khác nhau, đàn cá chủ yếu là màu đen, hồng;kích thước đa dạng;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng, đàn cá di chuyển thành đàn trước camera;video quay cận cảnh rạn san hô và đàn cá nhỏ, video rõ nét;quay ngang và tập trung vào rạn san hô;At the bottom of the sea, the coral reef appears in vibrant colors, mainly different shades of blue, mixed with red and yellow spots. Schools of small fish move in flocks, glittering black and pink among the diverse size coral masses and white sand. Creatures such as algae, seaweed, sea urchins, starfish gently move, the sea water is slightly turbid. The video captures close-ups of the reef and small schools of fish, focusing on the reef, which, although slightly blurry, is still clear.;Aug25_2023_UngKongChau;hard
MontereyBay_Jun2023/0004.mp4;rặng đá;;nâu, nhiều bùn;kích thước to;nhiều tảo biển xung quanh;thợ lặn lướt qua;;nước xanh ngọc, đục;sâu trung bình, có ánh sáng chiếu tới;chất lượng ổn, rõ;tảo biển đung đưa trong làn nước;quay xung quanh;quay góc rộng ngang;Brown, muddy, large reef surrounded by swaying seaweed in the murky emerald water. A diver glides past, creating an enchanting wide-angle scene.;MontereyBay_Jun2023;hard
WestPalmBeach_May2023/0093.mp4;những di tích dưới đáy biển;;di tích được bao quanh bởi rạn san hô;kích thước lớn;bãi cát trắng;thợ lặn ở gần đó;;nước biển trong xanh;;video có chất lượng rõ nét;di tích không di chuyển, thợ lặn bơi chậm xung quanh các di tích;camera quay toàn cảnh;góc quay ngang, bao quát các di tích và thợ lặn;"Surrounded by a vibrant coral reef, a sprawling underwater archaeological site rests upon a vast, white sand expanse, as a team of divers leisurely explores the ancient, immovable structures in the crystal-clear, azure waters.
";WestPalmBeach_May2023;hard
MontereyBay_Jun2023/0053.mp4;loài sao biển;;có màu nâu, vàng, xen lẫn những đón gái màu trắng nhỏ;có kích thước lớn hơn các loài sao biển bình thường;có loài tảo biển lớn;rặng đá;;môi trường nước trong;ánh sáng có thể chiếu nhè nhẹ từ trên xuống;video có độ rõ nét, chất lượng cao;tảo biển đung đưa theo dòng hải lưu nhẹ;vị trí video toàn cảnh;góc quay ngang, rộng;A small, strange creature with an opaque white and light yellow color, living near large-leafed seaweed and a large rock reef. In clear water, light can reach, and the video is clear and high-quality. The seaweed moves gently. The camera captures a full view with a wide horizontal angle.;MontereyBay_Jun2023;hard
SanDiego_23Apr2023/0017.mp4;xác tàu đắm;;gỉ sét;khá lớn;cá bơi quanh;thợ lặn chiếu đèn;;nước biển xanh ngọc;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;quay góc ngang, bao quát toàn cảnh;A large, rusty shipwreck with fish swimming around it and a diver shining a flashlight lies in the emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;hard
GreenIsland_Apr9_2023/0052.mp4;rạn san hô và thợ lặn;;rạn san hô có nhiều màu sắc rực rỡ, chủ yếu các màu xanh khác nhau và thợ lặn mặc đồ màu đen;rạn san hô có nhiều kích thước từ nhỏ bé đến to lớn, mọc san sát và liên tiếp nhau;các thợ lặn đang khám quá và quan sát rạn san hô;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển trong xanh;;video có chất lượng rõ nét;thợ lặn di chuyển nhẹ nhàng và chậm rãi để quan sát và ngắm nhìn các rạn san hô, còn tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng,;camera quay toàn phần của người thợ lặn và san hô, sau đó quay toàn cảnh rồi cận cảnh rạn san hô;Cảnh quay di chuyển từ từ, đưa ta từ góc  nhìn toàn cảnh đến góc nhìn cận cảnh của rạn san hô;The clear and crisp video captures divers clad in black suits exploring the predominantly green-hued coral reefs. These reefs, varying in size, grow closely together. The divers move slowly to observe their surroundings, while algae, seaweed, sea urchins, and starfish gently sway in the clear blue seawater.;GreenIsland_Apr9_2023;hard
Molokini_Jul2022/0074.mp4;dãy núi đá dưới đáy biển;;;kích thước khổng lồ;thực vật biển mọc đầy trên dãy núi đá;một số loại cá bơi xung quanh;;nước xanh lam;;chất lượng cao, quay rõ nét;những con cá đang bơi xung quanh núi đá sâu;video quay cận cảnh 1 góc núi đá;góc quay ngang, từ dưới lên bao quát toàn cảnh;Under the ocean floor, a vast expanse of rocky mountains is teeming with marine vegetation and various types of fish swimming around. The sea is a deep blue. The high-quality video illuminates every detail sharply, capturing a close-up of a corner of the rocky mountain and the fish swimming around. Then, the camera angle pans horizontally from below, providing an overview of the entire landscape of the underwater mountain range.;Molokini_Jul2022;hard
Sydney 2023/0023.mp4;rạn san hô;;đa dạng màu sắc;đa dạng kích thước;đàn cá nhỏ;bọt biển mây,;;nước biển xanh hơi đục;;video có chất  lượng rõ nét;rạn san hô ít di chuyển, đàn cá di chuyển qua lại trước camera;camera quay toàn cảnh và cận cảnh rạn san hô;góc quay ngang;Under the slightly murky blue sea, the coral reef dazzles with a diversity of colors and sizes. Small fish playfully frolic amidst the clouds of sea foam. The high-quality video captures the tranquil scene, with the fish moving back and forth, from wide-angle shots to close-ups.;Sydney 2023;hard
BigIsland_Jan3_2023/0043.mp4;rạn san hô;;màu xanh lục, xanh nhạt và xanh đậm;kích thước đa dạng;các chú cá nhỏ;bãi cát trắng và mùn hữu cơ;thợ lặn ở gần đó;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển và các cá nhỏ và thợ lặn bơi chậm;camera quay toàn cảnh rạn san hô;góc quay toàn cảnh rạn san hô;The crisp video displays a coral reef showcasing various shades of green - from light to dark - along with diverse sizes, resting on a bed of white sand and organic debris. The clear blue sea surrounds it as small fish and divers swim leisurely nearby. The camera captures the panoramic scene, encapsulating the beauty of the coral reef.;BigIsland_Jan3_2023;hard
GreenIsland_Apr9_2023/0046.mp4;rùa biển;;rùa biển có màu xanh lục và mai rùa có màu hơi nghiêng về nâu đen;rùa biển có kích thước trưởng thành;các rặng san hô và đá bao quanh sinh vật;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ;rùa biển bơi với tốc độ chậm ở dưới rạn san hô;camera đứng yên quay toàn cảnh rùa biển di chuyển;góc quay ngang và di chuyển theo rùa biển;A sea turtle emerges with its green shell and slightly brown-blackish back. The adult turtle's size is imposing as it leisurely swims beneath the coral reef, where parasitic organisms like algae, seaweed, sea urchins, and starfish reside. Under the clear blue water, the high-quality camera captures every moment of the turtle, from horizontal angles to following its movements.;GreenIsland_Apr9_2023;hard
GreenIsland_Guanqun/008.mp4;một chiếc hang nhỏ được tạo thành từ nhiều vách đá với những lỗ hổng;;nhiều màu sắc nhiều hình dạng;kích thước lớn;nhiều tảng đá với nhiều kích thước và hình thù khác nhau;một người thợ lặn đang tiến lại gần;;nước biển trong xanh;ánh sáng chiếu qua các khe hở trên các tảng đá thành những tia sáng lấp lánh;video có chất lượng rõ nét;người thợ lặn đang bơi tiến lại gần với nhiều bọt khí;video quay rõ nét bao quát bên trong một chiếc hang dưới dại dương được tạo ra bằng nhiều tảng đá lớn với nhiều lỗ hổng lọt vào những tia sáng lấp lánh;góc quay dọc bao quát tổng thể từ bên trong của chiếc hang dưới đại dương trong khi người thợ lặn đang tiến lại gần;A small cave is formed by various rock walls with diverse openings in colors and shapes. Large in size, the rocks come in different sizes and shapes. The seawater is clear blue, and light shining through the cracks creates beams of light. A diver is swimming towards, exhaling bubbles. The clear video captures the inside of the cave beneath the ocean, with an overall vertical perspective, recording the scene of the approaching diver.;GreenIsland_Guanqun;hard
GreenIsland_Apr9_2023/0023.mp4;rạn san hô;;nhiều màu sắc  rực rỡ, chủ yếu  là màu xanh rêu,xanh nhạt, màu tím nhạt và màu vàng;kích thước đa dạng;các loại san hô khác nhau như : san hô cứng, san hô mềm, san hô sừng, san hô bông, san hô nấm,...;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nhiều loài cá nhỏ khác nhau;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động  nhẹ nhàng, các chú cá nhỏ đang bơi trước camera và đang bơi xung quanh các rạn san hô và trú ngụ trong các rạn san hô, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;camera quay toàn cảnh  rạn san hô, sau đó quay cận cảnh xung quanh rạn san hô rồi quay toàn cảnh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ,  từ toàn cảnh rồi đưa ta từ góc  nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;Under the ocean floor, coral reefs display hues of moss green, light green, light purple, and gold. They vary in size and feature various types of coral. Parasitic organisms like algae, seaweed, sea urchins, and starfish thrive there. The seawater is clear and blue. High-quality video captures the gentle movements of marine creatures and small fish. The camera pans from a panoramic view of the coral reef to close-up shots, documenting the underwater life in detail.;GreenIsland_Apr9_2023;hard
Molokini_Jul2022/0042.mp4;1 con cá Caranx melampygus;;;kích thước vừa;1 người thợ lặn;một số loại cá khác bơi xung quanh;dãy núi đá dưới biển;nước xanh lam;;chất lượng cao, quay rõ nét;1 con cá Caranx melampygus đang bơi bên cạnh núi đá, xung quanh còn 1 số loại cá khác, phía trên có 1 người thợ lặn;video quay cận cảnh rõ nét con cá và khung cảnh xung quanh;góc quay ngang bao quát toàn cảnh;Under the ocean floor, a massive range of rocky mountains hosts various species of fish swimming around. Below the deep blue water, a Caranx melampygus fish of medium size glides alongside the rocks, accompanied by other species of fish. Above, a diver explores the underwater world. The high-quality video captures every detail sharply, from close-ups of the fish to panoramic views of the surroundings, with a horizontal camera angle.;Molokini_Jul2022;hard
Aug25_2023_UngKongChau/0004.mp4;rạn san hô;;rạn san hô chủ yếu là tối màu;kích thước đa dạng;bãi cát trắng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;ánh sáng từ đèn pin của thợ lặn;nước biển hơi đục;;video có chất lượng hơi mờ;rong biển chuyển động qua lại theo dòng chảy, rạn san hô, nhím biển ít chuyển động;video quay cận cảnh rạn san hô và nhím biển;quay ngang và zoom vào rạn san hô, nhím biển;Under the seabed, coral reefs stand out with their dark colors and diverse sizes, next to the white sand. Parasitic organisms such as algae, seaweed, sea urchins, and starfish live quietly. Light from the lamp The diver's battery shines, the sea water is a bit murky. The video quality is a bit blurry, and the seaweed and sea urchins move slowly. Close-up of the coral reef and sea urchins, horizontal zoom and close-up of the coral reef.;Aug25_2023_UngKongChau;hard
June23_2023_Maldive/0017.mp4;cá nhím biển;có nhiều gai xung quanh để bảo vệ bản thân;có vân đỏ kết hợp vs vân trắng đặc trưng;kích thước lớn khi trưởng thành;đàn cá nhỏ bơi loạn xạ;rặng đá;;mô trường nước trong;ánh sáng nhè nhẹ với sự kết hợp từ sự hỗ trợ của đèn pin;video chất lượng tốt, khá rõ;bơi từ từ, gần như không di chuyển nhiều;vị trí camera toàn phần, quay xung quanh;góc quay dọc lui về sau;The sea urchin fish, adorned with numerous spines for self-protection, features distinctive red and white patterns, and grows to a large size when mature. Nearby, a school of small fish swims chaotically around the rocky reef. In the underwater environment, there is gentle light with the assistance of a flashlight. The video quality is good, quite clear. The sea urchin fish moves slowly, almost without much movement. The camera position is panoramic, rotating around with a backward vertical angle.;June23_2023_Maldive;hard
Tulamben1_Jun2022/0106.mp4;rặng san hô;đa dạng mẫu mã;đa dạng màu sắc;có to, có nhỏ;có tảo biển xống trên san hô;sinh vật lạ, không nhìn rõ;;môi trường trong vắt;ánh sáng không thể chiếu xuyên qua được, phải sử dụng đèn pin để hỗ trợ;video có độ rõ nét cao;thợ lặn bơi từ từ;góc camera toàn phần;góc quay dọc, tiến về phía trước;Coral reefs are diverse in design and color, from small to large, with seaweed living on the surface. Strange creatures appeared but could not be seen clearly. The water environment is clear, you need to use a flashlight to assist because light cannot shine through. The video was recorded with high clarity, the diver swimming slowly. The camera angle is full and the rotation is vertical, moving forward.;Tulamben1_Jun2022;hard
Coronados_Island_21Apr2023/0047.mp4;sứa hộp;;mũ sứa hộp rộng, xúc tu dài, thân hình có màu hồng, nàu trắng, tua dài tầm 2-3m, đuôi to màu đỏ;kích thước lớn;có bọt khí;mùn hữu cơ;;nước biển xanh lục;;video có chất lượng rõ nét;sứa biển di chuyển bơi tại chỗ;quay toàn phần sứa biển;góc quay tĩnh sứa hộp;Under the emerald sea, a colossal box jellyfish emerges with wide bell and long tentacles. Its pinkish-white body stretches about 2-3 meters, with a large red tail. Bubbles and organic debris surround it. In the video, the image is blurry but still captures the graceful movement of the jellyfish, while also depicting its entire form from various angles.;Coronados_Island_21Apr2023;hard
KAUST_Jun2023/0003.mp4;nhiều loại cá khác nhau;;nhiều màu sắc khác nhau;kích thước vừa phải;đàn cá đang bơi xung quanh rạn san hô;rạn san hô;hai người thợ lặn;nước trong xanh;;video có chất lượng rõ nét;những con cá bơi xung quanh rạn san hô, phía trên có hai người thợ lặn đang bơi quan sát;video quay cận cảnh rõ nét những con cá;góc quay ngang, từ dưới lên bao quát toàn cảnh;Various types of fish with different colors and medium sizes swim around a coral reef. Two divers are swimming and observing above. The water is crystal clear, and the video quality is sharp. The close-up captures the fish, with a horizontal upward shot providing a comprehensive view of the scene;KAUST_Jun2023;hard
Eqypt_Oct2022/0002.mp4;nhiều đàn cá nhỏ;;đủ sắc màu;kích thước nhỏ;các rặng san hô và đá bao quanh sinh vật;thợ lặn ở gần;;nước trong xanh;sâu trung bình, ánh sáng ban ngày;video có chất lượng rõ nét;cá bơi chầm chậm;quay cảnh cá bơi và san hô chuyển động;quay góc rộng, ngang;The video captures numerous small fish schools of various colors and sizes, swimming slowly around the coral reefs and rocks surrounding the creatures. The clear blue water, medium depth, and daylight create a sharp image. A diver nearby is recorded in a wide, horizontal shot, capturing the movements of the fish and coral.;Eqypt_Oct2022;hard
Ambon_Apr2012/0003.MOV;rắn biển;;thân màu trắng có nhiều chấm bi đen;kích thước bé;rạn san hô;đàn cá nhỏ;;nước trong xanh;;video có chất lượng rõ nét;rắn biển bò giữa rạn san hô;video quay toàn cảnh rắn biển;camera quay ngang xung quanh rắn biển;The video displays a coral reef in clear blue water, with a school of fish swimming by alongside a white-bodied sea snake with multiple black stripes moving within the school. The high-quality footage captures the entire scene, from wide-angle shots encompassing the entirety of the reef to horizontal angles focusing around the sea snake.;Ambon_Apr2012;hard
Coronados_Island_21Apr2023/0039.mp4;rạn san hô;nước biển trong  suốt;nhiều màu sắc  rực rỡ, chủ yếu  là màu xanh, màu tím và màu vàng;kích thước đa dạng;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động nhẹ nhàng, các chú cá nhỏ bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô,;camera quay cận cảnh rạn san hô, sau đó quay toản cảnh xung quanh rạn san hô, video thì rõ nét;Cảnh quay di chuyển từ từ, đưa ta từ góc nhìn cận cảnh đến góc nhìn toàn cảnh của rạn san hô;Beneath the ocean floor lies vast coral reefs teeming with vibrant colors. The crystal-clear waters serve as habitat for thousands of species, from algae and seaweed to sea urchins and starfish. Schools of small fish dance gracefully in the sunlight. The high-definition video captures scenes from close-ups to panoramic views.;Coronados_Island_21Apr2023;hard
BigIsland_Jan3_2023/0024.mp4;rạn san hô;;màu xanh lục;kích thước đa dạng;các chú cá nhỏ;bãi cát trắng;;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít duy chuyển và các cá nhỏ bơi chậm;camera quay toàn cảnh rạn san hô;góc quay toàn cảnh rạn san hô;Long-finned butterflyfish, with elongated flat bodies adorned with white scales and black stripes, boast vibrant orange-yellow dorsal and caudal fins with black borders, while their pectoral and ventral fins remain white. These large-sized fish are commonly found near coral reefs and white sandy shores beneath the clear blue sea. The video captures their slow swimming with clear quality, panning panoramic views from a static and frontal angle to depict their underwater habitat.;BigIsland_Jan3_2023;hard
Dublin_Jun2023/0005.mp4;rong biển và tảo;;rong biển có màu đỏ, tảo có màu xanh;kích thước trưởng thành;bọt khí;bãi cát vàng;Mùn hữu cơ;nước biển đục;;video hơi mờ;rong biển, tảo di chuyển theo dòng nước qua lại với tốc độ nhanh;quay toàn cảnh rong biển và tảo chuyển động;góc quay ngang và tịnh tiến tới;Under the murky seawater, red seaweed and green algae move swiftly. Their mature sizes are impressive. Gas bubbles are generated from the movement. Organic debris covers the golden sandy beach. The video is slightly blurry, capturing the overall scene of seaweed and algae moving with horizontal and forward angles.;Dublin_Jun2023;hard
GreenIsland_Guanqun/0013.mp4;đàn cá bơi;;nhiều màu sắc;kích thước lớn;người thợ lặn;rặn san hô;;nước biển trong xanh;ánh sáng chiếu xuống đáy biển;video có chất lượng rõ nét;người thợ lặn đang bơi chậm để quay đàn cá trong hốc san hô;video quay rõ nét đàn cá đang bơi được quay bởi người thợ lặn;góc quay ngang bao quát toàn cảnh rặn san hô như mê cung đối với đàn cá nhỏ;Colorful schools of large fish swim around the coral reef in the clear blue sea. Divers swim slowly to capture clear video footage, recording the fish swimming within the coral crevices. Light shines down onto the seabed, providing a panoramic view of the coral reef from a horizontal angle.;GreenIsland_Guanqun;hard
LaJolle_KelpBed_22Apr2023/0041.mp4;sinh vật biển;;màu trắng cam;kích thước khá nhỏ;nằm trên mặt của rặng san hô đang chuyển động;một số sinh vật biển khác đang chuyển động xung quanh;;nước biển trong, xanh xanh;độ sâu trung bình, vẫn có đủ ánh sáng;chất lượng ổn, không quá rõ nét;sinh vật biển di chuyển chậm rãi;quay gần sinh vật biển đó;góc máy quay ngang, lấy sinh vật làm trung tâm;In the gentle waves, soft coral blossoms vividly, painting a colorful picture beneath the deep blue ocean. Alongside, small marine creatures, from shrimp and fish to other coral species, gather around, creating a harmonious and serene scene.;LaJolle_KelpBed_22Apr2023;hard
