Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder
0091.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;2 người thợ lặn;;;nước trong xanh;;chất lượng cao, quay rõ nét;2 người thợ lặn đang quan sát phía trên rạn san hô;video quay rõ nét khung cảnh xung quanh rạn san hô và 2 người thợ lặn;góc quay ngang bao quát toàn cảnh;Under the sea, a large coral reef displays vibrant colors. Two divers observe from above. The water is clear and of high quality, sharply captured in the video. The footage vividly depicts the surroundings of the reef and the divers, with a panoramic view capturing the entire scene beautifully.;Eqypt_Oct2022
0092.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;1 nhóm người thợ lặn;;;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh, nhóm người thợ lặn đang quan sát gần đó.;video quay rõ nét khung cảnh xung quanh rạn san hô và nhóm người thợ lặn;góc quay ngang bao quát toàn cảnh;Beneath the sea, a vast coral reef flaunts its vibrant colors. A group of divers observes nearby. The water is clear and of superior quality. Various fish of different hues swim around, with the divers closely monitoring. The video sharply captures the scene surrounding the coral reef and the diving team, providing a panoramic view of the entire scene.;Eqypt_Oct2022
0001.mp4;rặng san hô;;màu xanh;trung bình;nhiều rặng đá xung quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;cá bơi chầm chậm;quay xung quanh;góc máy ngang, quay góc rộng;The blue coral reef, of medium size, is surrounded by various rock formations. The water is clear, with moderate depth and ample light. The video quality is good and sharp, capturing fish swimming slowly. The camera pans around with a wide-angle horizontal shot.;Israel_Eilat_Oct2022
0002.mp4;xác tàu đắm;;gỉ sét;to;thợ lặn bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn bơi quanh;quay xung quanh;góc máy ngang, quay góc rộng;The sunken shipwreck, covered in rust, is large, with divers swimming around. The water is clear, with moderate depth and ample light. The video quality is good, sharp, capturing the divers swimming. The camera pans around with a wide-angle horizontal shot.;Israel_Eilat_Oct2022
0003.mp4;đàn cá nhiệt đới;;màu đen xanh;nhỏ và dẹt;rặng đá xung quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;cá bơi nhanh;quay xung quanh;góc máy ngang, quay góc rộng;The sunken shipwreck is covered in rust, large, and surrounded by divers. The water is clear, with moderate depth and ample light. The video quality is good and sharp, capturing the divers swimming around. The camera pans around with a wide-angle horizontal shot.;Israel_Eilat_Oct2022
0004.mp4;rặng san hô;;màu vàng nâu;kích thước lớn;xung quanh là cát;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The large golden-brown coral reef is surrounded by sand. The water is clear, with moderate depth and ample light. The video quality is good and clear. It captures the surroundings with a horizontal camera angle and wide-angle shot.;Israel_Eilat_Oct2022
0005.mp4;thợ lặn bơi;;mặc đồ đen;người lớn;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn thở ra bong bóng;quay xung quanh;góc máy ngang, quay góc rộng;Divers wearing black suits, adults, swim around amidst coral reefs. The water is clear, with moderate depth and ample light. The video quality is good and clear. Bubbles escape as the divers breathe. The camera pans around with a horizontal angle and wide shot.;Israel_Eilat_Oct2022
0006.mp4;cá hè dài;;màu bạc;kích thước trưởng thành;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The silver barracuda, adult-sized, swims around amidst coral reefs. The water is clear, with moderate depth and ample light. The video quality is good and clear. It captures the surroundings with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0007.mp4;rặng san hô;;nhiều màu sắc;kích thước trung bình;cá bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;cá trốn trong san hô;quay xung quanh;góc máy ngang, quay góc rộng;The coral reef displays a variety of colors and medium-sized structures, attracting fish swimming around. The water is clear, with moderate depth and ample light. The video quality is good and clear, capturing fish hiding within the coral. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0008.mp4;cá mó;;sặc sỡ;kích thước trung bình;cá bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;cá bơi nhanh;quay xung quanh;góc máy ngang, quay góc rộng;The wrasse fish, with its sleek appearance and medium size, is commonly seen swimming around. The water is clear, with moderate depth and ample light. The video quality is good and clear, capturing the fast-moving fish. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0009.mp4;xác tàu đắm;;gỉ sét;kích thước lớn;thợ lặn bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn thở bong bóng;quay xung quanh;góc máy ngang, quay góc rộng;The sunken shipwreck, covered in rust, is large, and divers often swim around it. The water is clear, with moderate depth, and light still shines through. The video quality is good and clear, capturing the bubbles as divers breathe. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0010.mp4;rặng san hô;;màu vàng;kích thước trung bình;;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The yellow coral reef, of medium size, stands out in the clear blue water. With moderate depth and light shining through, it creates a vibrant underwater landscape. The video is of good quality and clear, panning around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0011.mp4;cá chim;;bạc;kích thước trung bình;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;cá chim bơi nhanh;quay xung quanh;góc máy ngang, quay góc rộng;The silver fish, known as the fusilier, is of medium size and often found near coral reefs. The water is clear, with moderate depth and sufficient light, creating a bright underwater scene. The video quality is good and clear, capturing the fast-swimming fusilier. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0012.mp4;xác tàu đắm;;gỉ sét;kích thước lớn;thợ lặn bơi nhanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The sunken shipwreck, covered in rust, is large, and divers often swim swiftly around it. The water is clear, with moderate depth, and light still shines through. The video quality is good and clear. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0013.mp4;san hô;;nhiều màu;cá bơi quanh;thợ lặn lướt qua;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The coral reef is vibrant with many colors, attracting fish swimming around and divers gliding through. The water is clear, with moderate depth, and light still shines through, creating a bright underwater environment. The video quality is good and clear, capturing the scene as it pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0014.mp4;cá nóc;;vàng chấm trắng;cá bơi quanh;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;The yellow-spotted fish, commonly known as the goby, swims around amidst coral reefs. The water is clear, with moderate depth, and light still shines through, creating a clear underwater environment. The video quality is good, capturing the scene as it pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0015.mp4;san hô;;nhiều màu;cá bơi quanh;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;;quay xung quanh;góc máy ngang, quay góc rộng;Coral reefs, abundant in various colors, are surrounded by swimming fish. The water is clear, with moderate depth, and light still shines through, maintaining good visibility. The video quality is good, clear, capturing the surroundings as it pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0016.mp4;xác tàu đắm;;gỉ sét;thợ lặn bơi quanh;;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn thở bong bóng;quay xung quanh;góc máy ngang, quay góc rộng;The sunken shipwreck, covered in rust, is surrounded by divers swimming around. The water is clear, with moderate depth, and light still shines through, maintaining good visibility. The video quality is good, clear, capturing the bubbles as divers breathe. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0017.mp4;san hô;;nhiều màu;thợ lặn bơi quanh;cá bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn thở bong bóng;quay xung quanh;góc máy ngang, quay góc rộng;Coral reefs, vibrant with multiple colors, are surrounded by divers and swimming fish. The water is clear, with moderate depth, and light still shines through, maintaining good visibility. The video quality is good, clear, capturing the bubbles as divers breathe. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0018.mp4;san hô;;nhiều màu;thợ lặn bơi quanh;cá bơi quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng vẫn chiếu tới;chất lượng tốt, rõ;thợ lặn thở bong bóng;quay xung quanh;góc máy ngang, quay góc rộng;Coral reefs, abundant in vibrant colors, are surrounded by divers and swimming fish. The water is clear, with moderate depth, and light still shines through, maintaining good visibility. The video quality is good, clear, capturing the bubbles as divers breathe. It pans around with a horizontal camera angle and wide shot.;Israel_Eilat_Oct2022
0019.mp4;những tảng đá;;bao phủ bởi màu xanh của thực vật biển;kích thước vừa phải;người thợ lặn;;;;;video có chất lượng rõ nét;người thợ lặn đang bơi thở ra những bọt khí;video quay rõ nét người thợ lặn bơi ngang qua những tảng đá;góc máy quay ngang bao quát toàn bộ khung cảnh;Beneath the deep sea floor, the moderate-sized rocks are covered in green hues of marine vegetation. Divers are exhaling bubbles as they swim past them. The video is clear and sharp, with the camera angle capturing the entire scene.;Israel_Eilat_Oct2022
0020.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;nhiều loại cá khác nhau bơi xung quanh;;;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá bơi chậm rãi xung quanh;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang bao quát toàn cảnh;A high-quality video vividly captures the scene of a large coral reef with various colors. The clear blue water highlights the diverse range of fish swimming leisurely around. The horizontal angle provides a panoramic view of the entire scene.;Israel_Eilat_Oct2022
0021.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;1 người thợ lặn;;nước trong xanh;;video có chất lượng rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh, người thợ lặn đang bơi gần đó thở ra những bọt khí;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang bao quát toàn cảnh;In the high-quality video, a large coral reef with various colors and sizes attracts numerous fish species. A diver swims nearby, creating bubbles. The footage provides clear scenes of the surrounding coral reef, with a panoramic horizontal view offering a comprehensive perspective.;Israel_Eilat_Oct2022
0022.mp4;1 đàn cá;;màu cam;kích thước bé;rạn san hô ;1 người thợ lặn;;nước trong xanh;;video có chất lượng rõ nét;đàn cá nhỏ bé màu cam đang bơi xung quanh rạn san hô, xa xa có người thợ lặn đang bơi tiến lại gần rạn san hô;video quay rõ nét đàn cá và khung cảnh xung quanh;góc quay ngang bao quát toàn cảnh;Beneath the deep blue sea floor, a school of small orange fish is swimming around the coral reef. In that magical scene, a diver is slowly approaching. The video captures the scene sharply, every detail of the fish and the seabed in a stunning panoramic view.;Israel_Eilat_Oct2022
0023.mp4;1 người thợ lặn;;mặc bộ đồ lặn màu đen và chân vịt màu vàng;;những tảng đá xung quanh;tảo, rong biển, san hô mọc kí sinh trên đá;;nước trong xanh;;video có chất lượng rõ nét;người thợ lặn đang bơi ;video quay rõ người thợ lặn và sau đó quay cận cảnh cây san hô mọc trên đá;góc quay ngang bao quát toàn cảnh;Under the sea floor, a diver clad in black wetsuit and yellow fins swims in the clear blue water. The surrounding rocks are covered with algae, seaweed, and parasitic corals. The video is clear, capturing the diver and close-ups of the coral formations, with a panoramic view from a horizontal angle.;Israel_Eilat_Oct2022
0024.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh.;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang bao quát toàn cảnh;A high-quality video captures a large coral reef with diverse colors and sizes. Various species of fish, displaying a multitude of colors, swim around in the clear blue water. The footage provides clear scenes of the surrounding coral reef, with a horizontal angle offering a panoramic view.;Israel_Eilat_Oct2022
0025.mp4;1 sinh vật biển;;màu giống cát dưới đáy biển;kích thước bé;;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;sinh vật biênr bị phát hiện nên bơi đi nơi khác;video quay cận cảnh sinh vật biển;góc quay ngang bao quát toàn cảnh;Under the sea floor, a creature resembling sand in color, small in size, swims in the clear blue water. The video captures its clear image, and as the creature is detected, it swims away to another location. The close-up camera shows the details of the creature.;Israel_Eilat_Oct2022
0026.mp4;rạn san hô;;màu vàng lục;kích thước lớn;nhiều loại cá với những màu sắc khác nhau bơi xung quanh;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;nhiều loại cá khác nhau bơi xung quanh rạn san hô màu vàng lục;video quay cận cảnh rõ nét rạn san hô;góc quay ngang bao quát toàn cảnh;The vibrant yellow-green coral reef is teeming with diverse fish swimming around. The high-quality video captures vivid images of the coral reef and the various fish. Close-up shots create a lively scene, with a panoramic view from a horizontal angle capturing the entirety.;Israel_Eilat_Oct2022
0027.mp4;3 người thợ lặn;;mặc đồ lặn màu đen chân vịt vàng;;;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;3 người thợ lặn thở ra những bọt khí đang bơi khám phá đại dương;video quay rõ nét 3 người thợ lặn;góc quay ngang bao quát toàn cảnh;Three divers clad in black wetsuits and yellow fins are exploring the ocean, exhaling bubbles as they swim. The water is clear. The video is of high quality, capturing the three divers clearly. It provides a panoramic view from a horizontal angle, showcasing their exploration of the ocean.;Israel_Eilat_Oct2022
0028.mp4;2 người thợ lặn;;mặc đồ lặn màu đen;;;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;2 người thợ lặn đang bơi;video quay cận cảnh rõ nét phần thân của 1 người thợ lặn, hai người thợ lặn bơi ngang qua;góc quay ngang bao quát toàn cảnh;Two divers wearing black diving suits are swimming underwater in the clear blue water. The video is of high quality, capturing them swimming. It provides a close-up, clear shot of one diver's body, while the two divers swim past. The camera angle provides a panoramic view of the scene.;Israel_Eilat_Oct2022
0029.mp4;1 con tàu bị đắm bỏ hoang dưới biển;;rỉ sét;kích thước lớn;những con ca bơi ;1 người thợ lặn;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;những con cá đang bơi xung quanh con tàu bị đắm, người thợ lắn đang bơi khám phá con tàu gần đó;video quay cận cảnh rõ nét con tàu và khung cảnh xung quanh;góc quay ngang bao quát toàn cảnh;An abandoned sunken ship lies beneath the sea, rusting away. It's large, with fish swimming around it and a diver exploring nearby. The water is clear. The video is of high quality, showing fish swimming around the sunken ship while the diver investigates. It provides clear close-up shots of the ship and the surrounding scene, with a panoramic view from a horizontal angle.;Israel_Eilat_Oct2022
0030.mp4;1 con cá mặt quỷ;;màu rêu;kích thước vừa phải;;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;con cá mặt quỷ đang bơi từ từ sát mặt cát;video quay cận cảnh rõ nét con cá mặt quỷ;góc quay ngang bao quát toàn cảnh;A moss-colored demon fish, of moderate size, glides slowly over the sandy bottom in the clear blue water. The video is of high quality, capturing the demon fish in clear detail. The camera angle provides a panoramic view of the entire scene.;Israel_Eilat_Oct2022
0031.mp4;rặng đá;;màu nâu rêu;kích thước lớn;xung quanh có cá bơi;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;video có chất lượng rõ nét;cá bơi chậm chậm;quay xung quanh;góc quay ngang bao quát toàn cảnh;A reef of mossy brown rocks, large in size, surrounded by swimming fish. The water is clear, with moderate depth, and sunlight shines through. The video is of high quality, capturing the slow movement of the fish. It pans around, providing a panoramic view of the scene from a horizontal angle.;Israel_Eilat_Oct2022
0032.mp4;rặng san hô;;màu trắng xám;kích thước trung bình;xung quanh có các rặng san hô khác và cát;cá bơi xung quanh;thợ lặn lướt qua;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi chầm chậm;quay xung quanh;góc máy rộng, quay ngang;"""A medium-sized coral reef in grayish-white hues, surrounded by other reefs and sand, with fish and divers gliding past. Clear blue water, moderately deep with sunlight reaching below the surface. Shot in wide angle to capture the slow movement of fish with good clarity";Israel_Eilat_Oct2022
0033.mp4;cá mó;;màu xanh bạc;kích thước trưởng thành;xung quanh có các rặng san hô khác và cát;cá bơi xung quanh;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi chầm chậm;quay xung quanh;góc máy rộng, quay ngang;Adult blue-green fish, known as the parrotfish, swim leisurely amidst other coral reefs and sand. The water is clear blue, with sunlight penetrating the average depth. Shot in wide angle to capture the slow movement of fish with good clarity;Israel_Eilat_Oct2022
0034.mp4;rặng san hô;;màu vàng trắng;kích thước khá lớn;xung quanh có các rặng san hô khác và cát;cá bơi xung quanh;thợ lặn lướt qua;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi chầm chậm trốn vào san hô;quay xung quanh lướt qua san hô;góc máy rộng, quay ngang;A large coral reef in yellow-white hues, surrounded by other coral reefs and sand, with fish and divers gliding past. Clear blue water, moderately deep with sunlight reaching below the surface. Shot in wide angle to capture the slow movement of fish hiding among the coral with good clarity;Israel_Eilat_Oct2022
0035.mp4;đàn cá;;màu bạc xanh lá;kích thước bé;xác tàu ở dưới đàn cá;cá bơi xung quanh;thợ lặn lướt qua;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi quanh người thợ lặn;quay xung quanh;góc máy rộng, quay ngang;A school of small fish with silver-green hues swim around the wreckage of a sunken ship on the ocean floor, with divers passing by. Clear blue water, moderately deep with sunlight reaching below the surface. Shot in wide angle to capture the movement of fish around the divers with good clarity;Israel_Eilat_Oct2022
0036.mp4;cá bàng chài;;màu xanh lá là chủ đạo;kích thước trưởng thành;xung quanh là san hô ;;thợ lặn lướt qua;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi khá nhanh;quay xung quanh;góc máy rộng, quay ngang;The parrotfish, predominantly green in color, adult-sized, swims around coral reefs. Divers glide past in clear blue water, moderately deep with sunlight reaching below the surface. Shot in wide angle to capture the fish's fast movements with good clarity;Israel_Eilat_Oct2022
0037.mp4;rặng san hô;;màu trắng ngà;kích thước trung bình;xung quanh là san hô ;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;;quay tập trung vào san hô;góc máy rộng, quay ngang;A medium-sized coral reef in ivory white, surrounded by other corals. The water is clear with moderate depth and sunlight shining through. Good quality footage, clear and sharp. Focus is on the coral, shot with a wide angle and horizontal framing;Israel_Eilat_Oct2022
0038.mp4;đàn cá;;cam bạc;kích thước trung bình bé;xung quanh là san hô ;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;đàn cá bơi nhanh;quay lướt qua cá và san hô;góc máy rộng, quay ngang;A school of silver-orange fish, medium to small in size, swims around coral reefs. The water is clear, with moderate depth and sunlight penetrating through. Good quality footage, clear and sharp. The fish swim swiftly, captured gliding among the fish and coral, shot with a wide angle and horizontal framing;Israel_Eilat_Oct2022
0039.mp4;tảng đá;;nâu, nhiều rêu và kí sinh;lớn;xung quanh là cá bơi tìm thức ăn;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;;quay xung quanh tảng đá;góc máy rộng, quay ngang;A rock formation, brown with abundant moss and parasites, large in size, surrounded by fish searching for food. The water is clear, with moderate depth and sunlight reaching down. Good quality footage, clear and sharp. Capturing the surroundings of the rock formation, shot with a wide angle and horizontal framing.;Israel_Eilat_Oct2022
0040.mp4;đàn cá;;bạc bụng cam;khá bé;xung quanh là nhiều đàn cá khác;xác tàu đắm ở dưới;thợ lặn lướt qua;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;đàn cá rất lớn, bơi nhanh qua;quay xung quanh;góc máy rộng, quay ngang;A school of silver-bellied orange fish, relatively small in size, surrounded by other schools of fish and the sunken wreck below. Divers glide through the clear blue water, illuminated by sunlight reaching moderate depths. The footage boasts good quality, sharp and clear, capturing the swift movement of the large school of fish as they swim past. Shot from a wide angle and in horizontal framing;Israel_Eilat_Oct2022
0041.mp4;xác tàu đắm;;gỉ sét, nhiều rêu;lớn;xung quanh là nhiều đàn cá khác;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi chậm ;quay xác tàu;góc máy rộng, quay ngang;The sunken shipwreck, covered in rust and moss, is large in size, surrounded by other schools of fish as divers glide past. The water is clear blue, with sunlight reaching moderate depths. The footage quality is excellent, sharp and clear, capturing the slow movement of the fish as they swim around the wreck. Shot with a wide-angle lens and in horizontal framing;Israel_Eilat_Oct2022
0042.mp4;rặng san hô;;trắng nâu;khá lớn;xung quanh là nhiều đàn cá khác;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá trốn vào sao hô;quay xung quanh;góc máy rộng, quay ngang;A coral reef, with a mix of white and brown colors, fairly large in size, surrounded by various schools of fish. The water is clear, with moderate depth and sunlight shining through, providing good quality, clear footage. Fish hide among the coral, captured from a wide angle and in horizontal framing.;Israel_Eilat_Oct2022
0043.mp4;đôi cá hề;;cam sọc trắng và sọc đen;khá bé;xung quanh là rặng san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá hề quẫy đuôi;quay tập trung vào đôi cá;góc máy rộng, quay ngang;A clownfish pair, with orange stripes alternating with white and black stripes, relatively small in size, surrounded by coral reefs. The water is clear, with moderate depth and sunlight illuminating, providing good quality, clear footage. The clownfish wiggle their tails, captured in focused shots with a wide-angle lens and horizontal framing;Israel_Eilat_Oct2022
0044.mp4;tảo biển;;xanh thẫm;kích thước trung bình;xung quanh là thảm tảo;thợ lặn lướt qua;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;;quay xung quanh;góc máy rộng, quay ngang;Deep green seaweed, of moderate size, creates a vibrant scene. Divers gracefully glide through the lush green seaweed in the clear emerald water. The footage is captured from a wide angle, providing viewers with a profound and natural experience;Israel_Eilat_Oct2022
0045.mp4;xác tàu đắm;;gỉ sét, nhiều rêu;khá lớn;xung quanh có cá;thợ lặn khám phá xung quanh tàu đắm;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cấ bơi chầm chậm;quay xung quanh;góc máy rộng, quay ngang;The sunken shipwreck, covered in rust and moss, is quite large. Around it, fish swim lazily, while divers explore the surroundings. The water is clear, with sunlight penetrating deep, providing clear and sharp footage. Fish swim slowly amidst the scene, captured from a wide angle and in horizontal framing;Israel_Eilat_Oct2022
0046.mp4;cá ngựa;;nâu, vàng;dài;xung quanh là cát;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá ngựa đang bơi;quay xung quanh;góc máy rộng, quay ngang;Sea horses, with their brown and yellow colors, have elongated bodies, swimming in a sandy environment. The water is clear, with sunlight shining through, providing clear and sharp imagery. The sea horses glide through the water, captured from a wide angle and in horizontal framing;Israel_Eilat_Oct2022
0047.mp4;cá bàng chài;;màu xanh lam;kích thước trưởng thành;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bàng chài đang bơi;quay tập trung con cá;góc máy rộng, quay ngang;Sailfish, with their blue-green coloration, are adults in size, inhabiting an environment surrounded by coral. The water is clear, with sunlight penetrating deep, resulting in clear and sharp imagery. The sailfish swim leisurely, captured from a wide-angle perspective and in horizontal framing;Israel_Eilat_Oct2022
0048.mp4;cá mặt quỷ;;nâu rêu;kích thước trưởng thành;xung quanh là cát;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá mặt quỷ đang bơi;quay tập trung con cá;góc máy rộng, quay ngang;The devil scorpionfish, with its mossy brown coloration, is an adult-sized creature, residing in a sandy environment. The water is clear, with sunlight penetrating deep, resulting in clear and sharp imagery. The devil scorpionfish swims leisurely, captured from a wide-angle perspective and in horizontal framing;Israel_Eilat_Oct2022
0049.mp4;tảo biển;;màu xanh lá;kích thước trung bình;xung quanh là tảo;thợ lặn bơi quanh;cá bơi quanh;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;thợ lặn và cá đang bơi;quay xung quanh;góc máy rộng, quay ngang;Seaweed, with its green color, thrives in a vibrant underwater environment. Divers and fish swim around, creating a lively scene. The water is clear, with sunlight penetrating to moderate depths, ensuring good image quality. Filmed from a wide angle, capturing the presence of divers and fish in the marine environment;Israel_Eilat_Oct2022
0050.mp4;rặng san hô;;màu vàng;kích thước lớn;xung quanh là cá bơi;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá bơi tìm thức ăn;quay xung quanh;góc máy rộng, quay ngang;"""Coral reef, vibrant in yellow hues, boasts large dimensions, surrounded by swimming fish. Clear turquoise water, with sunlight reaching average depths, ensures excellent image clarity. Fish are actively foraging, captured swimming around, filmed from a wide angle with horizontal panning.";Israel_Eilat_Oct2022
0051.mp4;xác tàu đắm;;gỉ sét, nhiều rêu;kích thước lớn;xung quanh là cá bơi;thợ lặn đang tìm kiếm;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;thợ lặn khám phá xác tàu;quay xung quanh;góc máy rộng, quay ngang;The sunken shipwreck, covered in rust and algae, is of considerable size. Surrounding it are swimming fish and searching divers. The water is clear, with sunlight penetrating, providing clear visibility. Divers are exploring the shipwreck, captured from wide-angle shots and horizontal perspectives.;Israel_Eilat_Oct2022
0052.mp4;2 con cá hề;;màu cam sọc trắng và đen;kích thước bé;xung quanh là san hô;;;nước trong xanh;độ sâu trung bình, ánh sáng mặt trời chiếu tới;chất lượng tốt, rõ nét;cá hề bơi quanh san hô;quay cá hề;góc máy rộng, quay ngang;Two clownfish, with orange bodies adorned with white and black stripes, swim around the coral reef. The water is clear, with sunlight shining through, providing good visibility. The clownfish are small in size, and the surrounding coral reef offers a vibrant backdrop. Captured with a wide-angle lens and horizontal perspective, the footage showcases the graceful movement of the clownfish.;Israel_Eilat_Oct2022
